paper_id,pmid,pmcid,doi,title,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-22069525,22069525,PMC3205391,10.3390/v3101986,Cellular restriction factors of feline immunodeficiency virus.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3205391.json,PMC XML downloaded and normalized.
pmid-22056990,22056990,,10.1038/nature10623,HIV-1 restriction factor SAMHD1 is a deoxynucleoside triphosphate triphosphohydrolase.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22045669,22045669,PMC3207276,10.1002/hep.24542,The antiviral protein viperin inhibits hepatitis C virus replication via interaction with nonstructural protein 5A.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3207276.json,PMC XML downloaded and normalized.
pmid-21957497,21957497,PMC3256426,10.4161/rna.8.6.17836,Quantitative mass spectrometry of DENV-2 RNA-interacting proteins reveals that the DEAD-box RNA helicase DDX6 binds the DB1 and DB2 3' UTR structures.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21931866,21931866,PMC3172305,10.1371/journal.pone.0024887,Analysis of VEGF--a regulated gene expression in endothelial cells to identify genes linked to angiogenesis.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3172305.json,PMC XML downloaded and normalized.
pmid-21918865,21918865,,10.1007/s00705-011-1097-6,Rhesus monkey TRIM5α represses HIV-1 LTR promoter activity by negatively regulating TAK1/TAB1/TAB2/TAB3-complex-mediated NF-κB activation.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-21876179,21876179,PMC3179061,10.1073/pnas.1101676108,Zinc-finger antiviral protein inhibits HIV-1 infection by selectively targeting multiply spliced viral mRNAs for degradation.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21866272,21866272,PMC3159411,10.3390/v3071204,TRIM5 acts as more than a retroviral restriction factor.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3159411.json,PMC XML downloaded and normalized.
pmid-21858059,21858059,PMC3156123,10.1371/journal.pone.0023293,HIV protein sequence hotspots for crosstalk with host hub proteins.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3156123.json,PMC XML downloaded and normalized.
pmid-21849455,21849455,PMC3194978,10.1128/JVI.00719-11,Y-box-binding protein 1 interacts with hepatitis C virus NS3/4A and influences the equilibrium between viral RNA replication and infectious particle production.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21835787,21835787,PMC3194973,10.1128/JVI.05238-11,"Human and rhesus APOBEC3D, APOBEC3F, APOBEC3G, and APOBEC3H demonstrate a conserved capacity to restrict Vif-deficient HIV-1.",available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21825869,21825869,,10.1097/COH.0b013e3283499e11,Innate immune factors associated with HIV-1 transmission.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-21808013,21808013,PMC3158195,10.1073/pnas.1101684108,In vivo expression profile of the antiviral restriction factor and tumor-targeting antigen CD317/BST-2/HM1.24/tetherin in humans.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21806988,21806988,,10.1016/j.febslet.2011.07.019,Phospholipid scramblase 1 mediates hepatitis C virus entry into host cells.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-21795330,21795330,PMC3196437,10.1128/JVI.00097-11,Variable prevalence and functional diversity of the antiretroviral restriction factor TRIMCyp in Macaca fascicularis.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21738584,21738584,PMC3125164,10.1371/journal.pone.0020735,Sequence- and interactome-based prediction of viral protein hotspots targeting host proteins: a case study for HIV Nef.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3125164.json,PMC XML downloaded and normalized.
pmid-21715020,21715020,PMC4261133,10.1016/j.vetimm.2011.06.020,The role of BST2/tetherin in feline retrovirus infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4261133.json,PMC XML downloaded and normalized.
pmid-21680743,21680743,PMC3151041,10.1074/jbc.M111.260406,Determinants of the higher order association of the restriction factor TRIM5alpha and other tripartite motif (TRIM) proteins.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21680504,21680504,PMC3165832,10.1128/JVI.02533-10,Peptidyl-prolyl isomerase Pin1 is a cellular factor required for hepatitis C virus propagation.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21610122,21610122,PMC3101777,10.1128/mBio.00036-11,HIV-1 Vpu blocks recycling and biosynthetic transport of the intrinsic immunity factor CD317/tetherin to overcome the virion release restriction.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3101777.json,PMC XML downloaded and normalized.
pmid-21512573,21512573,PMC3081621,10.1038/nature09976,TRIM5 is an innate immune sensor for the retrovirus capsid lattice.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3081621.json,PMC XML downloaded and normalized.
pmid-21504576,21504576,PMC3108291,10.1186/1742-4690-8-26,Tetherin does not significantly restrict dendritic cell-mediated HIV-1 transmission and its expression is upregulated by newly synthesized HIV-1 Nef.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3108291.json,PMC XML downloaded and normalized.
pmid-21480319,21480319,,10.1002/hep.24214,c-Src is required for complex formation between the hepatitis C virus-encoded proteins NS5A and NS5B: a prerequisite for replication.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-21341383,21341383,,10.3724/SP.J.1141.2011.01040,[Identification of the TRIM5/TRIMCyp heterozygous genotype in Macaca assamensis].,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-21310048,21310048,PMC3049139,10.1186/1742-4690-8-9,β-TrCP is dispensable for Vpu's ability to overcome the CD317/Tetherin-imposed restriction to HIV-1 release.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3049139.json,PMC XML downloaded and normalized.
pmid-21304933,21304933,PMC3033365,10.1371/journal.ppat.1001265,The ESCRT-0 component HRS is required for HIV-1 Vpu-mediated BST-2/tetherin down-regulation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3033365.json,PMC XML downloaded and normalized.
pmid-21300806,21300806,PMC3064197,10.1074/jbc.M110.199604,Intensity of deoxycytidine deamination of HIV-1 proviral DNA by the retroviral restriction factor APOBEC3G is mediated by the noncatalytic domain.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21297162,21297162,PMC3064185,10.1074/jbc.M110.194472,Hepatitis C virus NS5A protein interacts with phosphatidylinositol 4-kinase type IIIalpha and regulates viral propagation.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21289118,21289118,PMC3126137,10.1128/JVI.02546-10,TRIM56 is a virus- and interferon-inducible E3 ubiquitin ligase that restricts pestivirus infection.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21282347,21282347,PMC3062177,10.1261/rna.2462011,Identification of Tat-SF1 cellular targets by exon array analysis reveals dual roles in transcription and splicing.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21281507,21281507,PMC3037883,10.1186/1471-2334-11-34,Dengue-2 structural proteins associate with human proteins to produce a coagulation and innate immune response biased interactome.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3037883.json,PMC XML downloaded and normalized.
pmid-21255393,21255393,PMC3037315,10.1186/1752-0509-5-13,When the human viral infectome and diseasome networks collide: towards a systems biology platform for the aetiology of human diseases.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3037315.json,PMC XML downloaded and normalized.
pmid-21237475,21237475,PMC3086044,10.1016/j.virol.2010.12.038,BST-2 is rapidly down-regulated from the cell surface by the HIV-1 protein Vpu: evidence for a post-ER mechanism of Vpu-action.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3086044.json,PMC XML downloaded and normalized.
pmid-21217078,21217078,,10.1182/blood-2010-05-287193,The nerve growth factor reduces APOBEC3G synthesis and enhances HIV-1 transcription and replication in human primary macrophages.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-21191020,21191020,PMC3067951,10.1128/JVI.02080-10,Differential effects of human immunodeficiency virus type 1 Vpu on the stability of BST-2/tetherin.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21177810,21177810,PMC3067798,10.1128/JVI.02249-10,Phosphatidylinositol 4-kinase III beta is a target of enviroxime-like compounds for antipoliovirus activity.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21166593,21166593,PMC3021358,10.1089/jir.2010.0108,"The interferon-inducible host factor bone marrow stromal antigen 2/tetherin restricts virion release, but is it actually a viral restriction factor?",available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-21148275,21148275,,10.1099/vir.0.028597-0,Functional interaction between cellular p100 and the dengue virus 3' UTR.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-21123176,21123176,PMC3030345,10.1074/jbc.M110.195685,Atomic force microscopy studies provide direct evidence for dimerization of the HIV restriction factor APOBEC3G.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3030345.json,PMC XML downloaded and normalized.
pmid-21107268,21107268,PMC3386792,10.1097/QAI.0b013e318204982b,Screening low-frequency SNPS from genome-wide association study reveals a new risk allele for progression to AIDS.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3386792.json,PMC XML downloaded and normalized.
pmid-21078663,21078663,PMC3024752,10.1074/jbc.M110.154377,"NFAT and IRF proteins regulate transcription of the anti-HIV gene, APOBEC3G.",available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-20980512,20980512,PMC3014196,10.1128/JVI.01795-10,Serine-threonine ubiquitination mediates downregulation of BST-2/tetherin and relief of restricted virion release by HIV-1 Vpu.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-20962083,20962083,PMC3014163,10.1128/JVI.01406-10,Small-molecule inhibition of human immunodeficiency virus type 1 infection by virus capsid destabilization.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-20708689,20708689,PMC3076283,10.1016/j.ymeth.2010.08.007,Purification and characterization of HIV-human protein complexes.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3076283.json,PMC XML downloaded and normalized.
